192.168.1.116,e84e06202f97,21.52,53.45,2015-04-18 17:19:24
192.168.1.105,e84e0626b99c,21.14,45.41,2015-04-18 17:19:43
192.168.1.108,e84e06200f3b,22.22,44.47,2015-04-18 17:19:44
192.168.1.118,e84e06201c5d,20.77,52.71,2015-04-18 17:19:49
192.168.1.116,e84e06202f97,21.53,53.45,2015-04-18 17:19:57
192.168.1.105,e84e0626b99c,21.16,45.46,2015-04-18 17:20:16
192.168.1.108,e84e06200f3b,22.22,44.47,2015-04-18 17:20:17
192.168.1.118,e84e06201c5d,20.66,53.61,2015-04-18 17:20:22
192.168.1.116,e84e06202f97,21.54,53.45,2015-04-18 17:20:30
192.168.1.109,7cdd904a685c,19.55,50.86,2015-04-18 17:20:42
192.168.1.105,e84e0626b99c,21.14,45.46,2015-04-18 17:20:48
192.168.1.108,e84e06200f3b,22.2,44.52,2015-04-18 17:20:50
192.168.1.118,e84e06201c5d,21.02,54.89,2015-04-18 17:20:55
192.168.1.116,e84e06202f97,21.55,53.45,2015-04-18 17:21:02
192.168.1.110,7cdd907a7166,17.25,53.04,2015-04-18 17:21:15
192.168.1.120,aca21339ce2f,17.36,40.74,2015-04-18 17:21:19
192.168.1.105,e84e0626b99c,21.14,45.46,2015-04-18 17:21:21
192.168.1.121,aca21339cf83,17.18,40.37,2015-04-18 17:21:22
192.168.1.108,e84e06200f3b,22.2,44.47,2015-04-18 17:21:23
192.168.1.118,e84e06201c5d,20.7,52.77,2015-04-18 17:21:27
192.168.1.116,e84e06202f97,21.56,53.46,2015-04-18 17:21:35
192.168.1.105,e84e0626b99c,21.14,45.41,2015-04-18 17:21:54
192.168.1.108,e84e06200f3b,22.22,44.52,2015-04-18 17:21:55
192.168.1.116,e84e06202f97,21.55,53.45,2015-04-18 17:22:08
192.168.1.105,e84e0626b99c,21.13,45.46,2015-04-18 17:22:26
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:22:28
192.168.1.116,e84e06202f97,21.56,53.46,2015-04-18 17:22:40
192.168.1.105,e84e0626b99c,21.14,45.46,2015-04-18 17:22:59
192.168.1.108,e84e06200f3b,22.22,44.52,2015-04-18 17:23:01
192.168.1.118,e84e06201c5d,20.4,53.64,2015-04-18 17:23:05
192.168.1.116,e84e06202f97,21.57,53.49,2015-04-18 17:23:13
192.168.1.105,e84e0626b99c,21.13,45.46,2015-04-18 17:23:32
192.168.1.108,e84e06200f3b,22.22,44.56,2015-04-18 17:23:34
192.168.1.118,e84e06201c5d,20.3,53.83,2015-04-18 17:23:40
192.168.1.109,7cdd904a685c,19.56,51.12,2015-04-18 17:23:42
192.168.1.116,e84e06202f97,21.57,53.46,2015-04-18 17:23:46
192.168.1.105,e84e0626b99c,21.13,45.46,2015-04-18 17:24:04
192.168.1.108,e84e06200f3b,22.2,44.52,2015-04-18 17:24:07
192.168.1.118,e84e06201c5d,20.36,53.8,2015-04-18 17:24:13
192.168.1.110,7cdd907a7166,17.24,52.32,2015-04-18 17:24:16
192.168.1.116,e84e06202f97,21.57,53.49,2015-04-18 17:24:19
192.168.1.120,aca21339ce2f,17.36,40.64,2015-04-18 17:24:20
192.168.1.121,aca21339cf83,17.18,40.39,2015-04-18 17:24:23
192.168.1.105,e84e0626b99c,21.14,45.46,2015-04-18 17:24:37
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:24:40
192.168.1.118,e84e06201c5d,20.3,53.86,2015-04-18 17:24:46
192.168.1.116,e84e06202f97,21.57,53.46,2015-04-18 17:24:51
192.168.1.105,e84e0626b99c,21.14,45.46,2015-04-18 17:25:10
192.168.1.108,e84e06200f3b,22.21,44.56,2015-04-18 17:25:12
192.168.1.118,e84e06201c5d,20.25,53.98,2015-04-18 17:25:16
192.168.1.116,e84e06202f97,21.58,53.49,2015-04-18 17:25:24
192.168.1.105,e84e0626b99c,21.15,45.46,2015-04-18 17:25:42
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:25:45
192.168.1.118,e84e06201c5d,20.22,54.05,2015-04-18 17:25:49
192.168.1.116,e84e06202f97,21.59,53.49,2015-04-18 17:25:57
192.168.1.105,e84e0626b99c,21.12,45.45,2015-04-18 17:26:15
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:26:18
192.168.1.118,e84e06201c5d,20.24,54.08,2015-04-18 17:26:22
192.168.1.116,e84e06202f97,21.59,53.49,2015-04-18 17:26:30
192.168.1.109,7cdd904a685c,19.56,51.15,2015-04-18 17:26:42
192.168.1.105,e84e0626b99c,21.15,45.46,2015-04-18 17:26:48
192.168.1.108,e84e06200f3b,22.19,44.56,2015-04-18 17:26:51
192.168.1.118,e84e06201c5d,20.19,54.14,2015-04-18 17:26:55
192.168.1.116,e84e06202f97,21.6,53.49,2015-04-18 17:27:03
192.168.1.110,7cdd907a7166,17.26,53.33,2015-04-18 17:27:16
192.168.1.120,aca21339ce2f,17.36,40.68,2015-04-18 17:27:20
192.168.1.105,e84e0626b99c,21.12,45.49,2015-04-18 17:27:20
192.168.1.121,aca21339cf83,17.18,40.43,2015-04-18 17:27:23
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:27:23
192.168.1.118,e84e06201c5d,20.16,54.2,2015-04-18 17:27:28
192.168.1.116,e84e06202f97,21.61,53.49,2015-04-18 17:27:35
192.168.1.105,e84e0626b99c,21.14,45.46,2015-04-18 17:27:53
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:27:56
192.168.1.118,e84e06201c5d,20.13,54.62,2015-04-18 17:28:00
192.168.1.116,e84e06202f97,21.61,53.53,2015-04-18 17:28:08
192.168.1.105,e84e0626b99c,21.13,45.49,2015-04-18 17:28:26
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:28:29
192.168.1.118,e84e06201c5d,20.06,54.51,2015-04-18 17:28:33
192.168.1.116,e84e06202f97,21.61,53.53,2015-04-18 17:28:41
192.168.1.105,e84e0626b99c,21.14,45.49,2015-04-18 17:28:58
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:29:01
192.168.1.118,e84e06201c5d,20.02,54.67,2015-04-18 17:29:06
192.168.1.116,e84e06202f97,21.61,53.53,2015-04-18 17:29:13
192.168.1.105,e84e0626b99c,21.13,45.49,2015-04-18 17:29:31
192.168.1.108,e84e06200f3b,22.19,44.56,2015-04-18 17:29:34
192.168.1.118,e84e06201c5d,20,54.63,2015-04-18 17:29:36
192.168.1.109,7cdd904a685c,19.58,51.01,2015-04-18 17:29:42
192.168.1.116,e84e06202f97,21.62,53.53,2015-04-18 17:29:46
192.168.1.105,e84e0626b99c,21.14,45.53,2015-04-18 17:30:04
192.168.1.108,e84e06200f3b,22.19,44.56,2015-04-18 17:30:07
192.168.1.118,e84e06201c5d,19.95,54.85,2015-04-18 17:30:09
192.168.1.110,7cdd907a7166,17.24,53.03,2015-04-18 17:30:17
192.168.1.116,e84e06202f97,21.63,53.53,2015-04-18 17:30:19
192.168.1.120,aca21339ce2f,17.36,40.79,2015-04-18 17:30:21
192.168.1.121,aca21339cf83,17.19,40.44,2015-04-18 17:30:24
192.168.1.105,e84e0626b99c,21.14,45.49,2015-04-18 17:30:37
192.168.1.108,e84e06200f3b,22.19,44.59,2015-04-18 17:30:39
192.168.1.118,e84e06201c5d,19.97,54.79,2015-04-18 17:30:42
192.168.1.116,e84e06202f97,21.62,53.53,2015-04-18 17:30:51
192.168.1.105,e84e0626b99c,21.13,45.49,2015-04-18 17:31:09
192.168.1.108,e84e06200f3b,22.2,44.59,2015-04-18 17:31:10
192.168.1.118,e84e06201c5d,19.97,54.82,2015-04-18 17:31:15
192.168.1.116,e84e06202f97,21.64,53.53,2015-04-18 17:31:24
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:31:42
192.168.1.108,e84e06200f3b,22.19,44.56,2015-04-18 17:31:42
192.168.1.118,e84e06201c5d,19.95,54.76,2015-04-18 17:31:47
192.168.1.116,e84e06202f97,21.64,53.53,2015-04-18 17:31:57
192.168.1.105,e84e0626b99c,21.14,45.49,2015-04-18 17:32:14
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:32:15
192.168.1.118,e84e06201c5d,19.87,55.07,2015-04-18 17:32:20
192.168.1.116,e84e06202f97,21.64,53.53,2015-04-18 17:32:30
192.168.1.109,7cdd904a685c,19.57,51.06,2015-04-18 17:32:43
192.168.1.105,e84e0626b99c,21.14,45.53,2015-04-18 17:32:47
192.168.1.108,e84e06200f3b,22.19,44.56,2015-04-18 17:32:48
192.168.1.118,e84e06201c5d,20.04,54.73,2015-04-18 17:32:53
192.168.1.116,e84e06202f97,21.64,53.53,2015-04-18 17:33:03
192.168.1.110,7cdd907a7166,17.25,53.83,2015-04-18 17:33:17
192.168.1.105,e84e0626b99c,21.13,45.49,2015-04-18 17:33:20
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:33:20
192.168.1.120,aca21339ce2f,17.37,40.74,2015-04-18 17:33:21
192.168.1.121,aca21339cf83,17.19,40.45,2015-04-18 17:33:24
192.168.1.118,e84e06201c5d,19.91,54.98,2015-04-18 17:33:26
192.168.1.116,e84e06202f97,21.65,53.53,2015-04-18 17:33:35
192.168.1.105,e84e0626b99c,21.13,45.49,2015-04-18 17:33:53
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:33:53
192.168.1.118,e84e06201c5d,19.83,55.13,2015-04-18 17:33:56
192.168.1.116,e84e06202f97,21.65,53.56,2015-04-18 17:34:08
192.168.1.105,e84e0626b99c,21.13,45.53,2015-04-18 17:34:25
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:34:26
192.168.1.118,e84e06201c5d,19.84,55.16,2015-04-18 17:34:29
192.168.1.116,e84e06202f97,21.66,53.53,2015-04-18 17:34:41
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:34:58
192.168.1.108,e84e06200f3b,22.2,44.59,2015-04-18 17:34:59
192.168.1.118,e84e06201c5d,19.86,55.07,2015-04-18 17:35:12
192.168.1.116,e84e06202f97,21.66,53.57,2015-04-18 17:35:13
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:35:31
192.168.1.108,e84e06200f3b,22.18,44.56,2015-04-18 17:35:31
192.168.1.118,e84e06201c5d,19.8,55.32,2015-04-18 17:35:35
192.168.1.109,7cdd904a685c,19.53,51.2,2015-04-18 17:35:44
192.168.1.116,e84e06202f97,21.67,53.53,2015-04-18 17:35:46
192.168.1.105,e84e0626b99c,21.11,45.53,2015-04-18 17:36:03
192.168.1.108,e84e06200f3b,22.2,44.56,2015-04-18 17:36:04
192.168.1.118,e84e06201c5d,19.76,55.28,2015-04-18 17:36:11
192.168.1.110,7cdd907a7166,17.26,53.52,2015-04-18 17:36:17
192.168.1.116,e84e06202f97,21.68,53.57,2015-04-18 17:36:19
192.168.1.120,aca21339ce2f,17.38,40.76,2015-04-18 17:36:22
192.168.1.121,aca21339cf83,17.19,40.48,2015-04-18 17:36:24
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:36:36
192.168.1.108,e84e06200f3b,22.18,44.59,2015-04-18 17:36:39
192.168.1.118,e84e06201c5d,19.84,55.13,2015-04-18 17:36:44
192.168.1.116,e84e06202f97,21.67,53.57,2015-04-18 17:36:52
192.168.1.105,e84e0626b99c,21.14,45.53,2015-04-18 17:37:09
192.168.1.108,e84e06200f3b,22.18,44.59,2015-04-18 17:37:12
192.168.1.118,e84e06201c5d,19.83,55.22,2015-04-18 17:37:17
192.168.1.116,e84e06202f97,21.67,53.57,2015-04-18 17:37:24
192.168.1.105,e84e0626b99c,21.13,45.53,2015-04-18 17:37:41
192.168.1.108,e84e06200f3b,22.18,44.59,2015-04-18 17:37:45
192.168.1.118,e84e06201c5d,19.77,55.31,2015-04-18 17:37:50
192.168.1.116,e84e06202f97,21.69,53.6,2015-04-18 17:37:57
192.168.1.105,e84e0626b99c,21.13,45.53,2015-04-18 17:38:14
192.168.1.108,e84e06200f3b,22.18,44.59,2015-04-18 17:38:17
192.168.1.118,e84e06201c5d,19.68,55.69,2015-04-18 17:38:22
192.168.1.116,e84e06202f97,21.69,53.6,2015-04-18 17:38:30
192.168.1.109,7cdd904a685c,19.58,51.22,2015-04-18 17:38:44
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:38:47
192.168.1.108,e84e06200f3b,22.19,44.59,2015-04-18 17:38:50
192.168.1.118,e84e06201c5d,19.67,55.59,2015-04-18 17:38:55
192.168.1.116,e84e06202f97,21.69,53.6,2015-04-18 17:39:03
192.168.1.110,7cdd907a7166,17.25,54.1,2015-04-18 17:39:18
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:39:20
192.168.1.120,aca21339ce2f,17.38,40.85,2015-04-18 17:39:22
192.168.1.108,e84e06200f3b,22.19,44.59,2015-04-18 17:39:23
192.168.1.121,aca21339cf83,17.19,40.51,2015-04-18 17:39:25
192.168.1.118,e84e06201c5d,19.68,55.62,2015-04-18 17:39:30
192.168.1.116,e84e06202f97,21.68,53.6,2015-04-18 17:39:35
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:39:52
192.168.1.108,e84e06200f3b,22.19,44.59,2015-04-18 17:39:56
192.168.1.118,e84e06201c5d,19.84,55.42,2015-04-18 17:40:03
192.168.1.116,e84e06202f97,21.7,53.6,2015-04-18 17:40:08
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:40:25
192.168.1.108,e84e06200f3b,22.19,44.63,2015-04-18 17:40:28
192.168.1.118,e84e06201c5d,19.87,55.07,2015-04-18 17:40:37
192.168.1.116,e84e06202f97,21.71,53.6,2015-04-18 17:40:41
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:40:58
192.168.1.108,e84e06200f3b,22.18,44.63,2015-04-18 17:41:01
192.168.1.118,e84e06201c5d,19.91,55.01,2015-04-18 17:41:10
192.168.1.116,e84e06202f97,21.71,53.6,2015-04-18 17:41:13
192.168.1.105,e84e0626b99c,21.1,45.53,2015-04-18 17:41:31
192.168.1.108,e84e06200f3b,22.19,44.63,2015-04-18 17:41:34
192.168.1.118,e84e06201c5d,19.83,55.06,2015-04-18 17:41:42
192.168.1.109,7cdd904a685c,19.55,51.3,2015-04-18 17:41:44
192.168.1.116,e84e06202f97,21.7,53.6,2015-04-18 17:41:46
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:42:03
192.168.1.108,e84e06200f3b,22.18,44.63,2015-04-18 17:42:07
192.168.1.118,e84e06201c5d,19.79,55.22,2015-04-18 17:42:15
192.168.1.110,7cdd907a7166,17.26,52.29,2015-04-18 17:42:18
192.168.1.116,e84e06202f97,21.71,53.6,2015-04-18 17:42:19
192.168.1.120,aca21339ce2f,17.38,40.82,2015-04-18 17:42:23
192.168.1.121,aca21339cf83,17.2,40.52,2015-04-18 17:42:25
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:42:36
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:42:39
192.168.1.118,e84e06201c5d,19.73,55.28,2015-04-18 17:42:48
192.168.1.116,e84e06202f97,21.72,53.61,2015-04-18 17:42:52
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:43:09
192.168.1.108,e84e06200f3b,22.18,44.63,2015-04-18 17:43:12
192.168.1.118,e84e06201c5d,19.64,55.55,2015-04-18 17:43:21
192.168.1.116,e84e06202f97,21.72,53.61,2015-04-18 17:43:24
192.168.1.105,e84e0626b99c,21.12,45.53,2015-04-18 17:43:42
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:43:45
192.168.1.118,e84e06201c5d,19.63,55.68,2015-04-18 17:43:53
192.168.1.116,e84e06202f97,21.72,53.64,2015-04-18 17:43:57
192.168.1.105,e84e0626b99c,21.1,45.53,2015-04-18 17:44:14
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:44:18
192.168.1.118,e84e06201c5d,19.64,55.59,2015-04-18 17:44:26
192.168.1.116,e84e06202f97,21.72,53.64,2015-04-18 17:44:30
192.168.1.109,7cdd904a685c,19.51,51.6,2015-04-18 17:44:44
192.168.1.105,e84e0626b99c,21.1,45.53,2015-04-18 17:44:47
192.168.1.108,e84e06200f3b,22.18,44.63,2015-04-18 17:44:53
192.168.1.118,e84e06201c5d,19.61,55.58,2015-04-18 17:44:59
192.168.1.116,e84e06202f97,21.72,53.64,2015-04-18 17:45:03
192.168.1.110,7cdd907a7166,17.23,50.24,2015-04-18 17:45:19
192.168.1.105,e84e0626b99c,21.09,45.57,2015-04-18 17:45:20
192.168.1.120,aca21339ce2f,17.38,40.89,2015-04-18 17:45:23
192.168.1.121,aca21339cf83,17.2,40.53,2015-04-18 17:45:26
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:45:27
192.168.1.118,e84e06201c5d,19.58,55.71,2015-04-18 17:45:32
192.168.1.116,e84e06202f97,21.73,53.64,2015-04-18 17:45:36
192.168.1.105,e84e0626b99c,21.11,45.57,2015-04-18 17:45:53
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:46:00
192.168.1.118,e84e06201c5d,19.57,55.83,2015-04-18 17:46:05
192.168.1.116,e84e06202f97,21.74,53.64,2015-04-18 17:46:08
192.168.1.105,e84e0626b99c,21.12,45.57,2015-04-18 17:46:26
192.168.1.108,e84e06200f3b,22.18,44.63,2015-04-18 17:46:33
192.168.1.118,e84e06201c5d,19.54,55.93,2015-04-18 17:46:38
192.168.1.116,e84e06202f97,21.74,53.64,2015-04-18 17:46:41
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:46:58
192.168.1.108,e84e06200f3b,22.18,44.63,2015-04-18 17:47:06
192.168.1.118,e84e06201c5d,19.59,55.74,2015-04-18 17:47:10
192.168.1.116,e84e06202f97,21.74,53.64,2015-04-18 17:47:14
192.168.1.105,e84e0626b99c,21.12,45.57,2015-04-18 17:47:31
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:47:39
192.168.1.118,e84e06201c5d,19.65,55.56,2015-04-18 17:47:43
192.168.1.109,7cdd904a685c,19.35,51.92,2015-04-18 17:47:44
192.168.1.116,e84e06202f97,21.74,53.67,2015-04-18 17:47:47
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:48:04
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:48:12
192.168.1.118,e84e06201c5d,19.64,55.55,2015-04-18 17:48:16
192.168.1.116,e84e06202f97,21.75,53.67,2015-04-18 17:48:20
192.168.1.110,7cdd907a7166,17.25,50.85,2015-04-18 17:48:20
192.168.1.120,aca21339ce2f,17.37,40.94,2015-04-18 17:48:23
192.168.1.121,aca21339cf83,17.2,40.57,2015-04-18 17:48:26
192.168.1.105,e84e0626b99c,21.1,45.6,2015-04-18 17:48:34
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:48:45
192.168.1.118,e84e06201c5d,19.64,55.71,2015-04-18 17:48:49
192.168.1.116,e84e06202f97,21.76,53.68,2015-04-18 17:48:52
192.168.1.105,e84e0626b99c,21.12,45.57,2015-04-18 17:49:07
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:49:18
192.168.1.118,e84e06201c5d,19.58,55.8,2015-04-18 17:49:21
192.168.1.116,e84e06202f97,21.76,53.68,2015-04-18 17:49:25
192.168.1.105,e84e0626b99c,21.12,45.57,2015-04-18 17:49:40
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:49:51
192.168.1.118,e84e06201c5d,19.55,55.83,2015-04-18 17:49:54
192.168.1.116,e84e06202f97,21.76,53.68,2015-04-18 17:49:58
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:50:12
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:50:24
192.168.1.118,e84e06201c5d,19.55,55.9,2015-04-18 17:50:27
192.168.1.116,e84e06202f97,21.76,53.71,2015-04-18 17:50:31
192.168.1.109,7cdd904a685c,19.35,51.63,2015-04-18 17:50:45
192.168.1.105,e84e0626b99c,21.11,45.57,2015-04-18 17:50:45
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:50:56
192.168.1.118,e84e06201c5d,19.52,55.99,2015-04-18 17:51:00
192.168.1.116,e84e06202f97,21.76,53.68,2015-04-18 17:51:04
192.168.1.105,e84e0626b99c,21.11,45.57,2015-04-18 17:51:18
192.168.1.110,7cdd907a7166,17.23,49.17,2015-04-18 17:51:20
192.168.1.120,aca21339ce2f,17.38,40.89,2015-04-18 17:51:24
192.168.1.121,aca21339cf83,17.21,40.59,2015-04-18 17:51:27
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:51:29
192.168.1.118,e84e06201c5d,19.46,56.11,2015-04-18 17:51:35
192.168.1.116,e84e06202f97,21.77,53.68,2015-04-18 17:51:36
192.168.1.105,e84e0626b99c,21.11,45.53,2015-04-18 17:51:50
192.168.1.108,e84e06200f3b,22.17,44.59,2015-04-18 17:52:02
192.168.1.118,e84e06201c5d,19.48,56.14,2015-04-18 17:52:08
192.168.1.116,e84e06202f97,21.77,53.68,2015-04-18 17:52:09
192.168.1.105,e84e0626b99c,21.11,45.57,2015-04-18 17:52:23
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:52:35
192.168.1.118,e84e06201c5d,19.47,56.14,2015-04-18 17:52:40
192.168.1.116,e84e06202f97,21.77,53.71,2015-04-18 17:52:42
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:52:56
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:53:07
192.168.1.118,e84e06201c5d,19.44,56.17,2015-04-18 17:53:13
192.168.1.116,e84e06202f97,21.78,53.68,2015-04-18 17:53:15
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:53:28
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:53:40
192.168.1.109,7cdd904a685c,19.47,51.13,2015-04-18 17:53:45
192.168.1.118,e84e06201c5d,19.41,56.26,2015-04-18 17:53:46
192.168.1.116,e84e06202f97,21.78,53.71,2015-04-18 17:53:48
192.168.1.105,e84e0626b99c,21.12,45.57,2015-04-18 17:54:01
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:54:13
192.168.1.118,e84e06201c5d,19.44,56.17,2015-04-18 17:54:19
192.168.1.116,e84e06202f97,21.78,53.68,2015-04-18 17:54:20
192.168.1.110,7cdd907a7166,17.24,50.98,2015-04-18 17:54:20
192.168.1.120,aca21339ce2f,17.38,40.96,2015-04-18 17:54:24
192.168.1.121,aca21339cf83,17.21,40.59,2015-04-18 17:54:27
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:54:34
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:54:46
192.168.1.116,e84e06202f97,21.78,53.71,2015-04-18 17:54:51
192.168.1.118,e84e06201c5d,19.54,55.96,2015-04-18 17:54:51
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:55:07
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:55:18
192.168.1.116,e84e06202f97,21.8,53.71,2015-04-18 17:55:23
192.168.1.118,e84e06201c5d,19.52,55.99,2015-04-18 17:55:24
192.168.1.105,e84e0626b99c,21.1,45.6,2015-04-18 17:55:39
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:55:51
192.168.1.116,e84e06202f97,21.8,53.71,2015-04-18 17:55:56
192.168.1.118,e84e06201c5d,19.54,56.02,2015-04-18 17:55:58
192.168.1.105,e84e0626b99c,21.11,45.57,2015-04-18 17:56:12
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:56:24
192.168.1.116,e84e06202f97,21.8,53.71,2015-04-18 17:56:29
192.168.1.105,e84e0626b99c,21.1,45.57,2015-04-18 17:56:45
192.168.1.109,7cdd904a685c,19.54,51.14,2015-04-18 17:56:46
192.168.1.108,e84e06200f3b,22.14,44.63,2015-04-18 17:56:57
192.168.1.116,e84e06202f97,21.8,53.68,2015-04-18 17:57:01
192.168.1.105,e84e0626b99c,21.1,45.6,2015-04-18 17:57:18
192.168.1.110,7cdd907a7166,17.27,52.64,2015-04-18 17:57:21
192.168.1.120,aca21339ce2f,17.39,40.95,2015-04-18 17:57:25
192.168.1.121,aca21339cf83,17.2,40.64,2015-04-18 17:57:28
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:57:30
192.168.1.116,e84e06202f97,21.8,53.71,2015-04-18 17:57:32
192.168.1.105,e84e0626b99c,21.09,45.6,2015-04-18 17:57:50
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:58:02
192.168.1.116,e84e06202f97,21.8,53.71,2015-04-18 17:58:04
192.168.1.105,e84e0626b99c,21.1,45.6,2015-04-18 17:58:23
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:58:35
192.168.1.116,e84e06202f97,21.81,53.71,2015-04-18 17:58:37
192.168.1.105,e84e0626b99c,21.1,45.6,2015-04-18 17:58:58
192.168.1.108,e84e06200f3b,22.17,44.63,2015-04-18 17:59:08
192.168.1.116,e84e06202f97,21.81,53.71,2015-04-18 17:59:10
192.168.1.105,e84e0626b99c,21.09,45.6,2015-04-18 17:59:30
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 17:59:40
192.168.1.116,e84e06202f97,21.81,53.71,2015-04-18 17:59:42
192.168.1.109,7cdd904a685c,19.59,51.12,2015-04-18 17:59:46
192.168.1.105,e84e0626b99c,21.08,45.6,2015-04-18 18:00:03
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 18:00:13
192.168.1.116,e84e06202f97,21.81,53.75,2015-04-18 18:00:15
192.168.1.110,7cdd907a7166,17.28,54.19,2015-04-18 18:00:21
192.168.1.120,aca21339ce2f,17.38,40.96,2015-04-18 18:00:25
192.168.1.121,aca21339cf83,17.2,40.66,2015-04-18 18:00:28
192.168.1.105,e84e0626b99c,21.09,45.6,2015-04-18 18:00:36
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 18:00:46
192.168.1.116,e84e06202f97,21.82,53.75,2015-04-18 18:00:48
192.168.1.105,e84e0626b99c,21.08,45.57,2015-04-18 18:01:08
192.168.1.116,e84e06202f97,21.84,53.75,2015-04-18 18:01:21
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 18:01:21
192.168.1.105,e84e0626b99c,21.08,45.6,2015-04-18 18:01:41
192.168.1.116,e84e06202f97,21.83,53.72,2015-04-18 18:01:53
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 18:01:54
192.168.1.105,e84e0626b99c,21.08,45.6,2015-04-18 18:02:14
192.168.1.108,e84e06200f3b,22.15,44.63,2015-04-18 18:02:24
192.168.1.116,e84e06202f97,21.83,53.75,2015-04-18 18:02:26
192.168.1.105,e84e0626b99c,21.09,45.6,2015-04-18 18:02:47
192.168.1.109,7cdd904a685c,19.6,51.1,2015-04-18 18:02:47
192.168.1.108,e84e06200f3b,22.16,44.63,2015-04-18 18:02:57
192.168.1.116,e84e06202f97,21.83,53.72,2015-04-18 18:02:59
192.168.1.105,e84e0626b99c,21.08,45.6,2015-04-18 18:03:19
192.168.1.110,7cdd907a7166,17.28,53.63,2015-04-18 18:03:22
192.168.1.120,aca21339ce2f,17.38,41.03,2015-04-18 18:03:26
192.168.1.121,aca21339cf83,17.2,40.67,2015-04-18 18:03:29
192.168.1.108,e84e06200f3b,22.15,44.59,2015-04-18 18:03:29
192.168.1.116,e84e06202f97,21.82,53.75,2015-04-18 18:03:32
192.168.1.105,e84e0626b99c,21.08,45.6,2015-04-18 18:03:52
192.168.1.108,e84e06200f3b,22.15,44.63,2015-04-18 18:04:02
